,temp,CO2,RH,PM25,PplCnt,OccStat,LgtStat,PNO,Ppl,time
0,22.5,1437,50.0,0.2,6,1,2,14719,"[{'ID': 32, 'ImgX': 410, 'ImgY': 272, 'ActLvl': 11}, {'ID': 39, 'ImgX': 174, 'ImgY': 216, 'ActLvl': 14}, {'ID': 46, 'ImgX': 276, 'ImgY': 262, 'ActLvl': 41}, {'ID': 54, 'ImgX': 348, 'ImgY': 278, 'ActLvl': 9}, {'ID': 59, 'ImgX': 178, 'ImgY': 274, 'ActLvl': 4}, {'ID': 60, 'ImgX': 300, 'ImgY': 260, 'ActLvl': 31}]",2022-7-6-22:48:25
0,22.6,1438,50.0,0.2,6,1,2,14721,"[{'ID': 32, 'ImgX': 410, 'ImgY': 272, 'ActLvl': 7}, {'ID': 39, 'ImgX': 302, 'ImgY': 78, 'ActLvl': 34}, {'ID': 46, 'ImgX': 282, 'ImgY': 256, 'ActLvl': 31}, {'ID': 54, 'ImgX': 348, 'ImgY': 278, 'ActLvl': 2}, {'ID': 59, 'ImgX': 178, 'ImgY': 274, 'ActLvl': 1}, {'ID': 61, 'ImgX': 452, 'ImgY': 116, 'ActLvl': 63}]",2022-7-6-22:48:30
0,22.6,1440,49.7,0.2,7,1,2,14723,"[{'ID': 32, 'ImgX': 400, 'ImgY': 288, 'ActLvl': 32}, {'ID': 39, 'ImgX': 302, 'ImgY': 86, 'ActLvl': 16}, {'ID': 46, 'ImgX': 276, 'ImgY': 260, 'ActLvl': 41}, {'ID': 54, 'ImgX': 348, 'ImgY': 278, 'ActLvl': 10}, {'ID': 59, 'ImgX': 178, 'ImgY': 274, 'ActLvl': 0}, {'ID': 61, 'ImgX': 344, 'ImgY': 78, 'ActLvl': 16}, {'ID': 62, 'ImgX': 466, 'ImgY': 236, 'ActLvl': 66}]",2022-7-6-22:48:35
0,22.6,1440,49.4,0.2,7,1,2,14725,"[{'ID': 32, 'ImgX': 412, 'ImgY': 266, 'ActLvl': 15}, {'ID': 39, 'ImgX': 298, 'ImgY': 90, 'ActLvl': 14}, {'ID': 46, 'ImgX': 284, 'ImgY': 260, 'ActLvl': 31}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 4}, {'ID': 59, 'ImgX': 178, 'ImgY': 268, 'ActLvl': 15}, {'ID': 61, 'ImgX': 360, 'ImgY': 70, 'ActLvl': 30}, {'ID': 62, 'ImgX': 452, 'ImgY': 274, 'ActLvl': 15}]",2022-7-6-22:48:40
0,22.6,1437,49.4,0.2,6,1,2,14728,"[{'ID': 32, 'ImgX': 418, 'ImgY': 272, 'ActLvl': 15}, {'ID': 39, 'ImgX': 306, 'ImgY': 90, 'ActLvl': 20}, {'ID': 46, 'ImgX': 286, 'ImgY': 262, 'ActLvl': 25}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 5}, {'ID': 59, 'ImgX': 178, 'ImgY': 228, 'ActLvl': 12}, {'ID': 61, 'ImgX': 380, 'ImgY': 78, 'ActLvl': 45}]",2022-7-6-22:48:45
0,22.6,1436,49.5,0.2,7,1,2,14730,"[{'ID': 32, 'ImgX': 412, 'ImgY': 268, 'ActLvl': 11}, {'ID': 39, 'ImgX': 302, 'ImgY': 74, 'ActLvl': 9}, {'ID': 46, 'ImgX': 276, 'ImgY': 260, 'ActLvl': 37}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 4}, {'ID': 59, 'ImgX': 182, 'ImgY': 234, 'ActLvl': 1}, {'ID': 61, 'ImgX': 374, 'ImgY': 78, 'ActLvl': 46}, {'ID': 64, 'ImgX': 460, 'ImgY': 268, 'ActLvl': 12}]",2022-7-6-22:48:50
0,22.6,1434,49.7,0.2,6,1,2,14732,"[{'ID': 39, 'ImgX': 312, 'ImgY': 86, 'ActLvl': 11}, {'ID': 46, 'ImgX': 290, 'ImgY': 266, 'ActLvl': 31}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 4}, {'ID': 59, 'ImgX': 180, 'ImgY': 246, 'ActLvl': 21}, {'ID': 61, 'ImgX': 384, 'ImgY': 78, 'ActLvl': 32}, {'ID': 64, 'ImgX': 450, 'ImgY': 270, 'ActLvl': 17}]",2022-7-6-22:48:55
0,22.6,1436,49.8,0.2,6,1,2,14734,"[{'ID': 39, 'ImgX': 308, 'ImgY': 84, 'ActLvl': 2}, {'ID': 46, 'ImgX': 292, 'ImgY': 264, 'ActLvl': 45}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 12}, {'ID': 59, 'ImgX': 172, 'ImgY': 244, 'ActLvl': 11}, {'ID': 61, 'ImgX': 380, 'ImgY': 76, 'ActLvl': 3}, {'ID': 64, 'ImgX': 458, 'ImgY': 270, 'ActLvl': 38}]",2022-7-6-22:49:0
0,22.6,1434,49.9,0.2,6,1,2,14736,"[{'ID': 39, 'ImgX': 310, 'ImgY': 82, 'ActLvl': 10}, {'ID': 46, 'ImgX': 286, 'ImgY': 256, 'ActLvl': 33}, {'ID': 54, 'ImgX': 362, 'ImgY': 282, 'ActLvl': 8}, {'ID': 59, 'ImgX': 174, 'ImgY': 246, 'ActLvl': 1}, {'ID': 61, 'ImgX': 380, 'ImgY': 78, 'ActLvl': 23}, {'ID': 64, 'ImgX': 434, 'ImgY': 272, 'ActLvl': 10}]",2022-7-6-22:49:5
0,22.6,1436,50.0,0.1,7,1,2,14738,"[{'ID': 39, 'ImgX': 312, 'ImgY': 86, 'ActLvl': 8}, {'ID': 46, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 28}, {'ID': 54, 'ImgX': 316, 'ImgY': 266, 'ActLvl': 19}, {'ID': 59, 'ImgX': 174, 'ImgY': 246, 'ActLvl': 1}, {'ID': 61, 'ImgX': 380, 'ImgY': 76, 'ActLvl': 21}, {'ID': 64, 'ImgX': 402, 'ImgY': 270, 'ActLvl': 23}, {'ID': 67, 'ImgX': 428, 'ImgY': 266, 'ActLvl': 12}]",2022-7-6-22:49:10
0,22.6,1440,49.9,0.2,7,1,2,14739,"[{'ID': 39, 'ImgX': 312, 'ImgY': 86, 'ActLvl': 6}, {'ID': 46, 'ImgX': 292, 'ImgY': 264, 'ActLvl': 29}, {'ID': 54, 'ImgX': 314, 'ImgY': 258, 'ActLvl': 27}, {'ID': 59, 'ImgX': 174, 'ImgY': 246, 'ActLvl': 1}, {'ID': 61, 'ImgX': 382, 'ImgY': 78, 'ActLvl': 20}, {'ID': 64, 'ImgX': 414, 'ImgY': 268, 'ActLvl': 18}, {'ID': 67, 'ImgX': 452, 'ImgY': 264, 'ActLvl': 16}]",2022-7-6-22:49:15
0,22.6,1440,50.0,0.2,7,1,2,14741,"[{'ID': 39, 'ImgX': 312, 'ImgY': 86, 'ActLvl': 5}, {'ID': 46, 'ImgX': 286, 'ImgY': 256, 'ActLvl': 12}, {'ID': 54, 'ImgX': 308, 'ImgY': 274, 'ActLvl': 10}, {'ID': 59, 'ImgX': 174, 'ImgY': 246, 'ActLvl': 3}, {'ID': 61, 'ImgX': 382, 'ImgY': 82, 'ActLvl': 23}, {'ID': 64, 'ImgX': 400, 'ImgY': 274, 'ActLvl': 8}, {'ID': 67, 'ImgX': 456, 'ImgY': 268, 'ActLvl': 5}]",2022-7-6-22:49:20
0,22.6,1439,50.0,0.2,7,1,2,14743,"[{'ID': 39, 'ImgX': 310, 'ImgY': 84, 'ActLvl': 13}, {'ID': 46, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 9}, {'ID': 54, 'ImgX': 312, 'ImgY': 262, 'ActLvl': 9}, {'ID': 59, 'ImgX': 176, 'ImgY': 274, 'ActLvl': 0}, {'ID': 61, 'ImgX': 366, 'ImgY': 78, 'ActLvl': 19}, {'ID': 64, 'ImgX': 442, 'ImgY': 276, 'ActLvl': 31}, {'ID': 67, 'ImgX': 464, 'ImgY': 270, 'ActLvl': 29}]",2022-7-6-22:49:25
0,22.6,1444,49.8,0.2,7,1,2,14747,"[{'ID': 39, 'ImgX': 312, 'ImgY': 80, 'ActLvl': 6}, {'ID': 46, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 23}, {'ID': 54, 'ImgX': 310, 'ImgY': 252, 'ActLvl': 16}, {'ID': 59, 'ImgX': 176, 'ImgY': 274, 'ActLvl': 0}, {'ID': 61, 'ImgX': 382, 'ImgY': 82, 'ActLvl': 27}, {'ID': 64, 'ImgX': 402, 'ImgY': 272, 'ActLvl': 23}, {'ID': 67, 'ImgX': 424, 'ImgY': 272, 'ActLvl': 27}]",2022-7-6-22:49:30
0,22.6,1446,49.7,0.2,6,1,2,14749,"[{'ID': 39, 'ImgX': 294, 'ImgY': 68, 'ActLvl': 3}, {'ID': 54, 'ImgX': 308, 'ImgY': 260, 'ActLvl': 18}, {'ID': 59, 'ImgX': 176, 'ImgY': 274, 'ActLvl': 0}, {'ID': 61, 'ImgX': 380, 'ImgY': 82, 'ActLvl': 32}, {'ID': 64, 'ImgX': 416, 'ImgY': 284, 'ActLvl': 42}, {'ID': 67, 'ImgX': 442, 'ImgY': 274, 'ActLvl': 38}]",2022-7-6-22:49:35
0,22.6,1440,49.7,0.2,6,1,2,14751,"[{'ID': 39, 'ImgX': 326, 'ImgY': 74, 'ActLvl': 5}, {'ID': 54, 'ImgX': 300, 'ImgY': 262, 'ActLvl': 11}, {'ID': 59, 'ImgX': 176, 'ImgY': 274, 'ActLvl': 0}, {'ID': 61, 'ImgX': 378, 'ImgY': 76, 'ActLvl': 30}, {'ID': 64, 'ImgX': 360, 'ImgY': 292, 'ActLvl': 22}, {'ID': 67, 'ImgX': 404, 'ImgY': 274, 'ActLvl': 25}]",2022-7-6-22:49:40
0,22.7,1441,49.8,0.2,6,1,2,14753,"[{'ID': 39, 'ImgX': 310, 'ImgY': 86, 'ActLvl': 10}, {'ID': 54, 'ImgX': 284, 'ImgY': 268, 'ActLvl': 10}, {'ID': 59, 'ImgX': 176, 'ImgY': 272, 'ActLvl': 1}, {'ID': 61, 'ImgX': 378, 'ImgY': 76, 'ActLvl': 10}, {'ID': 64, 'ImgX': 360, 'ImgY': 284, 'ActLvl': 12}, {'ID': 67, 'ImgX': 400, 'ImgY': 268, 'ActLvl': 24}]",2022-7-6-22:49:45
0,22.6,1440,49.9,0.2,6,1,2,14755,"[{'ID': 39, 'ImgX': 308, 'ImgY': 80, 'ActLvl': 16}, {'ID': 54, 'ImgX': 286, 'ImgY': 264, 'ActLvl': 16}, {'ID': 59, 'ImgX': 176, 'ImgY': 272, 'ActLvl': 0}, {'ID': 61, 'ImgX': 378, 'ImgY': 76, 'ActLvl': 0}, {'ID': 64, 'ImgX': 360, 'ImgY': 284, 'ActLvl': 5}, {'ID': 67, 'ImgX': 408, 'ImgY': 274, 'ActLvl': 2}]",2022-7-6-22:49:50
0,22.6,1442,49.9,0.1,6,1,2,14757,"[{'ID': 39, 'ImgX': 184, 'ImgY': 228, 'ActLvl': 12}, {'ID': 54, 'ImgX': 284, 'ImgY': 258, 'ActLvl': 34}, {'ID': 59, 'ImgX': 176, 'ImgY': 270, 'ActLvl': 4}, {'ID': 61, 'ImgX': 376, 'ImgY': 78, 'ActLvl': 5}, {'ID': 64, 'ImgX': 310, 'ImgY': 262, 'ActLvl': 30}, {'ID': 67, 'ImgX': 422, 'ImgY': 274, 'ActLvl': 8}]",2022-7-6-22:49:55
0,22.6,1450,49.9,0.1,7,1,2,14759,"[{'ID': 39, 'ImgX': 168, 'ImgY': 218, 'ActLvl': 17}, {'ID': 54, 'ImgX': 284, 'ImgY': 258, 'ActLvl': 29}, {'ID': 59, 'ImgX': 184, 'ImgY': 266, 'ActLvl': 15}, {'ID': 61, 'ImgX': 380, 'ImgY': 76, 'ActLvl': 26}, {'ID': 64, 'ImgX': 320, 'ImgY': 278, 'ActLvl': 31}, {'ID': 67, 'ImgX': 412, 'ImgY': 276, 'ActLvl': 15}, {'ID': 70, 'ImgX': 344, 'ImgY': 300, 'ActLvl': 11}]",2022-7-6-22:50:0
0,22.6,1450,49.9,0.1,7,1,2,14761,"[{'ID': 39, 'ImgX': 174, 'ImgY': 222, 'ActLvl': 1}, {'ID': 54, 'ImgX': 288, 'ImgY': 262, 'ActLvl': 33}, {'ID': 59, 'ImgX': 198, 'ImgY': 260, 'ActLvl': 1}, {'ID': 61, 'ImgX': 382, 'ImgY': 78, 'ActLvl': 40}, {'ID': 64, 'ImgX': 298, 'ImgY': 272, 'ActLvl': 35}, {'ID': 67, 'ImgX': 370, 'ImgY': 294, 'ActLvl': 51}, {'ID': 70, 'ImgX': 344, 'ImgY': 290, 'ActLvl': 45}]",2022-7-6-22:50:5
0,22.6,1451,50.0,0.1,6,1,2,14763,"[{'ID': 39, 'ImgX': 174, 'ImgY': 216, 'ActLvl': 32}, {'ID': 59, 'ImgX': 198, 'ImgY': 260, 'ActLvl': 13}, {'ID': 61, 'ImgX': 382, 'ImgY': 76, 'ActLvl': 37}, {'ID': 64, 'ImgX': 284, 'ImgY': 266, 'ActLvl': 25}, {'ID': 67, 'ImgX': 358, 'ImgY': 280, 'ActLvl': 35}, {'ID': 70, 'ImgX': 374, 'ImgY': 292, 'ActLvl': 33}]",2022-7-6-22:50:10
0,22.6,1452,49.9,0.2,6,1,2,14766,"[{'ID': 39, 'ImgX': 174, 'ImgY': 214, 'ActLvl': 1}, {'ID': 59, 'ImgX': 180, 'ImgY': 252, 'ActLvl': 1}, {'ID': 61, 'ImgX': 382, 'ImgY': 74, 'ActLvl': 38}, {'ID': 64, 'ImgX': 290, 'ImgY': 256, 'ActLvl': 22}, {'ID': 67, 'ImgX': 324, 'ImgY': 266, 'ActLvl': 14}, {'ID': 71, 'ImgX': 400, 'ImgY': 272, 'ActLvl': 16}]",2022-7-6-22:50:15
0,22.6,1450,49.9,0.2,7,1,2,14768,"[{'ID': 39, 'ImgX': 184, 'ImgY': 224, 'ActLvl': 8}, {'ID': 59, 'ImgX': 180, 'ImgY': 252, 'ActLvl': 6}, {'ID': 61, 'ImgX': 382, 'ImgY': 78, 'ActLvl': 25}, {'ID': 64, 'ImgX': 280, 'ImgY': 262, 'ActLvl': 24}, {'ID': 67, 'ImgX': 352, 'ImgY': 280, 'ActLvl': 21}, {'ID': 72, 'ImgX': 368, 'ImgY': 284, 'ActLvl': 23}, {'ID': 73, 'ImgX': 324, 'ImgY': 268, 'ActLvl': 16}]",2022-7-6-22:50:20
0,22.6,1452,49.9,0.2,7,1,2,14770,"[{'ID': 39, 'ImgX': 184, 'ImgY': 224, 'ActLvl': 2}, {'ID': 59, 'ImgX': 180, 'ImgY': 252, 'ActLvl': 2}, {'ID': 61, 'ImgX': 330, 'ImgY': 82, 'ActLvl': 46}, {'ID': 64, 'ImgX': 288, 'ImgY': 262, 'ActLvl': 25}, {'ID': 71, 'ImgX': 386, 'ImgY': 264, 'ActLvl': 23}, {'ID': 72, 'ImgX': 374, 'ImgY': 292, 'ActLvl': 20}, {'ID': 73, 'ImgX': 320, 'ImgY': 266, 'ActLvl': 16}]",2022-7-6-22:50:25
0,22.6,1450,49.9,0.2,6,1,2,14772,"[{'ID': 39, 'ImgX': 180, 'ImgY': 224, 'ActLvl': 7}, {'ID': 59, 'ImgX': 180, 'ImgY': 252, 'ActLvl': 5}, {'ID': 64, 'ImgX': 282, 'ImgY': 262, 'ActLvl': 35}, {'ID': 71, 'ImgX': 366, 'ImgY': 286, 'ActLvl': 20}, {'ID': 73, 'ImgX': 310, 'ImgY': 304, 'ActLvl': 31}, {'ID': 75, 'ImgX': 416, 'ImgY': 282, 'ActLvl': 11}]",2022-7-6-22:50:30
0,22.6,1451,49.9,0.2,6,1,2,14773,"[{'ID': 39, 'ImgX': 176, 'ImgY': 216, 'ActLvl': 11}, {'ID': 59, 'ImgX': 172, 'ImgY': 274, 'ActLvl': 23}, {'ID': 61, 'ImgX': 314, 'ImgY': 86, 'ActLvl': 1}, {'ID': 64, 'ImgX': 294, 'ImgY': 264, 'ActLvl': 42}, {'ID': 71, 'ImgX': 372, 'ImgY': 276, 'ActLvl': 19}, {'ID': 75, 'ImgX': 398, 'ImgY': 276, 'ActLvl': 15}]",2022-7-6-22:50:35
0,22.6,1451,49.9,0.2,7,1,2,14775,"[{'ID': 39, 'ImgX': 172, 'ImgY': 222, 'ActLvl': 13}, {'ID': 59, 'ImgX': 180, 'ImgY': 280, 'ActLvl': 3}, {'ID': 61, 'ImgX': 314, 'ImgY': 86, 'ActLvl': 0}, {'ID': 64, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 16}, {'ID': 71, 'ImgX': 378, 'ImgY': 280, 'ActLvl': 10}, {'ID': 75, 'ImgX': 418, 'ImgY': 278, 'ActLvl': 12}, {'ID': 76, 'ImgX': 324, 'ImgY': 280, 'ActLvl': 8}]",2022-7-6-22:50:40
0,22.6,1451,49.9,0.2,7,1,2,14777,"[{'ID': 39, 'ImgX': 174, 'ImgY': 222, 'ActLvl': 5}, {'ID': 59, 'ImgX': 180, 'ImgY': 280, 'ActLvl': 0}, {'ID': 61, 'ImgX': 384, 'ImgY': 78, 'ActLvl': 39}, {'ID': 64, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 2}, {'ID': 71, 'ImgX': 378, 'ImgY': 264, 'ActLvl': 38}, {'ID': 75, 'ImgX': 414, 'ImgY': 280, 'ActLvl': 24}, {'ID': 76, 'ImgX': 312, 'ImgY': 260, 'ActLvl': 3}]",2022-7-6-22:50:45
0,22.6,1456,49.8,0.2,7,1,2,14779,"[{'ID': 39, 'ImgX': 182, 'ImgY': 224, 'ActLvl': 6}, {'ID': 59, 'ImgX': 180, 'ImgY': 280, 'ActLvl': 0}, {'ID': 61, 'ImgX': 380, 'ImgY': 76, 'ActLvl': 6}, {'ID': 64, 'ImgX': 280, 'ImgY': 260, 'ActLvl': 17}, {'ID': 71, 'ImgX': 366, 'ImgY': 270, 'ActLvl': 9}, {'ID': 75, 'ImgX': 398, 'ImgY': 260, 'ActLvl': 10}, {'ID': 76, 'ImgX': 312, 'ImgY': 260, 'ActLvl': 14}]",2022-7-6-22:50:50
0,22.6,1455,49.8,0.2,7,1,2,14781,"[{'ID': 39, 'ImgX': 180, 'ImgY': 218, 'ActLvl': 3}, {'ID': 59, 'ImgX': 180, 'ImgY': 280, 'ActLvl': 10}, {'ID': 61, 'ImgX': 382, 'ImgY': 80, 'ActLvl': 10}, {'ID': 64, 'ImgX': 284, 'ImgY': 262, 'ActLvl': 27}, {'ID': 71, 'ImgX': 372, 'ImgY': 284, 'ActLvl': 19}, {'ID': 75, 'ImgX': 428, 'ImgY': 272, 'ActLvl': 3}, {'ID': 76, 'ImgX': 298, 'ImgY': 256, 'ActLvl': 26}]",2022-7-6-22:50:56
0,22.6,1457,49.8,0.2,7,1,2,14783,"[{'ID': 39, 'ImgX': 180, 'ImgY': 216, 'ActLvl': 0}, {'ID': 59, 'ImgX': 178, 'ImgY': 286, 'ActLvl': 2}, {'ID': 61, 'ImgX': 386, 'ImgY': 78, 'ActLvl': 34}, {'ID': 75, 'ImgX': 414, 'ImgY': 274, 'ActLvl': 7}, {'ID': 76, 'ImgX': 280, 'ImgY': 266, 'ActLvl': 30}, {'ID': 77, 'ImgX': 358, 'ImgY': 80, 'ActLvl': 31}, {'ID': 78, 'ImgX': 312, 'ImgY': 260, 'ActLvl': 22}]",2022-7-6-22:51:1
0,22.6,1460,49.8,0.2,7,1,2,14785,"[{'ID': 39, 'ImgX': 182, 'ImgY': 222, 'ActLvl': 7}, {'ID': 59, 'ImgX': 178, 'ImgY': 286, 'ActLvl': 2}, {'ID': 61, 'ImgX': 380, 'ImgY': 82, 'ActLvl': 26}, {'ID': 75, 'ImgX': 372, 'ImgY': 276, 'ActLvl': 8}, {'ID': 76, 'ImgX': 284, 'ImgY': 256, 'ActLvl': 30}, {'ID': 78, 'ImgX': 314, 'ImgY': 270, 'ActLvl': 25}, {'ID': 79, 'ImgX': 412, 'ImgY': 272, 'ActLvl': 3}]",2022-7-6-22:51:6
0,22.6,1468,49.8,0.2,7,1,2,14787,"[{'ID': 39, 'ImgX': 184, 'ImgY': 220, 'ActLvl': 8}, {'ID': 59, 'ImgX': 176, 'ImgY': 284, 'ActLvl': 1}, {'ID': 61, 'ImgX': 382, 'ImgY': 80, 'ActLvl': 1}, {'ID': 75, 'ImgX': 366, 'ImgY': 286, 'ActLvl': 22}, {'ID': 76, 'ImgX': 278, 'ImgY': 256, 'ActLvl': 26}, {'ID': 78, 'ImgX': 322, 'ImgY': 278, 'ActLvl': 25}, {'ID': 79, 'ImgX': 396, 'ImgY': 276, 'ActLvl': 24}]",2022-7-6-22:51:11
0,22.6,1467,49.9,0.1,7,1,2,14789,"[{'ID': 39, 'ImgX': 176, 'ImgY': 222, 'ActLvl': 1}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 0}, {'ID': 61, 'ImgX': 386, 'ImgY': 76, 'ActLvl': 16}, {'ID': 75, 'ImgX': 366, 'ImgY': 276, 'ActLvl': 16}, {'ID': 79, 'ImgX': 404, 'ImgY': 272, 'ActLvl': 24}, {'ID': 80, 'ImgX': 294, 'ImgY': 274, 'ActLvl': 21}, {'ID': 81, 'ImgX': 370, 'ImgY': 80, 'ActLvl': 3}]",2022-7-6-22:51:16
0,22.6,1465,49.8,0.1,7,1,2,14791,"[{'ID': 39, 'ImgX': 178, 'ImgY': 226, 'ActLvl': 9}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 2}, {'ID': 61, 'ImgX': 382, 'ImgY': 82, 'ActLvl': 20}, {'ID': 79, 'ImgX': 418, 'ImgY': 272, 'ActLvl': 8}, {'ID': 80, 'ImgX': 284, 'ImgY': 264, 'ActLvl': 18}, {'ID': 81, 'ImgX': 368, 'ImgY': 82, 'ActLvl': 20}, {'ID': 82, 'ImgX': 324, 'ImgY': 284, 'ActLvl': 25}]",2022-7-6-22:51:21
0,22.6,1470,49.4,0.1,6,1,2,14793,"[{'ID': 39, 'ImgX': 174, 'ImgY': 224, 'ActLvl': 17}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 1}, {'ID': 61, 'ImgX': 382, 'ImgY': 80, 'ActLvl': 16}, {'ID': 79, 'ImgX': 384, 'ImgY': 280, 'ActLvl': 25}, {'ID': 80, 'ImgX': 298, 'ImgY': 268, 'ActLvl': 30}, {'ID': 82, 'ImgX': 320, 'ImgY': 282, 'ActLvl': 25}]",2022-7-6-22:51:26
0,22.6,1468,49.4,0.1,6,1,2,14795,"[{'ID': 39, 'ImgX': 176, 'ImgY': 226, 'ActLvl': 4}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 8}, {'ID': 61, 'ImgX': 378, 'ImgY': 80, 'ActLvl': 8}, {'ID': 79, 'ImgX': 370, 'ImgY': 284, 'ActLvl': 21}, {'ID': 80, 'ImgX': 284, 'ImgY': 260, 'ActLvl': 23}, {'ID': 83, 'ImgX': 398, 'ImgY': 272, 'ActLvl': 16}]",2022-7-6-22:51:31
0,22.6,1467,49.5,0.2,7,1,2,14797,"[{'ID': 39, 'ImgX': 302, 'ImgY': 90, 'ActLvl': 21}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 0}, {'ID': 61, 'ImgX': 388, 'ImgY': 78, 'ActLvl': 26}, {'ID': 79, 'ImgX': 374, 'ImgY': 280, 'ActLvl': 3}, {'ID': 80, 'ImgX': 292, 'ImgY': 268, 'ActLvl': 38}, {'ID': 83, 'ImgX': 416, 'ImgY': 276, 'ActLvl': 6}, {'ID': 84, 'ImgX': 332, 'ImgY': 274, 'ActLvl': 17}]",2022-7-6-22:51:36
0,22.6,1464,49.6,0.2,7,1,2,14799,"[{'ID': 39, 'ImgX': 306, 'ImgY': 90, 'ActLvl': 10}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 3}, {'ID': 61, 'ImgX': 382, 'ImgY': 82, 'ActLvl': 24}, {'ID': 79, 'ImgX': 380, 'ImgY': 280, 'ActLvl': 18}, {'ID': 80, 'ImgX': 280, 'ImgY': 256, 'ActLvl': 28}, {'ID': 83, 'ImgX': 426, 'ImgY': 282, 'ActLvl': 10}, {'ID': 84, 'ImgX': 316, 'ImgY': 270, 'ActLvl': 20}]",2022-7-6-22:51:41
0,22.6,1464,49.5,0.2,7,1,2,14801,"[{'ID': 39, 'ImgX': 306, 'ImgY': 90, 'ActLvl': 9}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 1}, {'ID': 61, 'ImgX': 378, 'ImgY': 72, 'ActLvl': 28}, {'ID': 79, 'ImgX': 386, 'ImgY': 278, 'ActLvl': 13}, {'ID': 80, 'ImgX': 284, 'ImgY': 260, 'ActLvl': 18}, {'ID': 83, 'ImgX': 416, 'ImgY': 264, 'ActLvl': 7}, {'ID': 84, 'ImgX': 316, 'ImgY': 270, 'ActLvl': 17}]",2022-7-6-22:51:46
0,22.6,1465,49.2,0.1,7,1,2,14803,"[{'ID': 39, 'ImgX': 302, 'ImgY': 88, 'ActLvl': 22}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 0}, {'ID': 61, 'ImgX': 368, 'ImgY': 76, 'ActLvl': 22}, {'ID': 79, 'ImgX': 372, 'ImgY': 284, 'ActLvl': 15}, {'ID': 80, 'ImgX': 286, 'ImgY': 264, 'ActLvl': 31}, {'ID': 83, 'ImgX': 396, 'ImgY': 276, 'ActLvl': 15}, {'ID': 84, 'ImgX': 298, 'ImgY': 264, 'ActLvl': 32}]",2022-7-6-22:51:51
0,22.6,1467,49.2,0.1,7,1,2,14805,"[{'ID': 39, 'ImgX': 268, 'ImgY': 92, 'ActLvl': 53}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 0}, {'ID': 61, 'ImgX': 382, 'ImgY': 72, 'ActLvl': 23}, {'ID': 79, 'ImgX': 360, 'ImgY': 276, 'ActLvl': 24}, {'ID': 80, 'ImgX': 276, 'ImgY': 252, 'ActLvl': 26}, {'ID': 83, 'ImgX': 402, 'ImgY': 288, 'ActLvl': 26}, {'ID': 85, 'ImgX': 334, 'ImgY': 280, 'ActLvl': 21}]",2022-7-6-22:51:56
0,22.6,1469,49.2,0.1,7,1,2,14807,"[{'ID': 39, 'ImgX': 170, 'ImgY': 248, 'ActLvl': 49}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 12}, {'ID': 61, 'ImgX': 372, 'ImgY': 72, 'ActLvl': 6}, {'ID': 80, 'ImgX': 280, 'ImgY': 262, 'ActLvl': 24}, {'ID': 83, 'ImgX': 402, 'ImgY': 278, 'ActLvl': 38}, {'ID': 85, 'ImgX': 310, 'ImgY': 280, 'ActLvl': 28}, {'ID': 87, 'ImgX': 300, 'ImgY': 268, 'ActLvl': 28}]",2022-7-6-22:52:1
0,22.6,1465,49.4,0.1,8,1,2,14809,"[{'ID': 39, 'ImgX': 180, 'ImgY': 246, 'ActLvl': 16}, {'ID': 59, 'ImgX': 174, 'ImgY': 282, 'ActLvl': 12}, {'ID': 61, 'ImgX': 372, 'ImgY': 76, 'ActLvl': 3}, {'ID': 79, 'ImgX': 372, 'ImgY': 288, 'ActLvl': 24}, {'ID': 80, 'ImgX': 280, 'ImgY': 258, 'ActLvl': 31}, {'ID': 83, 'ImgX': 384, 'ImgY': 268, 'ActLvl': 28}, {'ID': 85, 'ImgX': 334, 'ImgY': 284, 'ActLvl': 32}, {'ID': 87, 'ImgX': 298, 'ImgY': 268, 'ActLvl': 43}]",2022-7-6-22:52:6
